# Last 14 days where more than 2 ports overlap per host
# Common ports included in list if not already part of top50 ports found:
# 21,22,23,53,80,123,139,161,162,389,443,445,500,1001,3306,3389,4500,5000,5001,5900,8000,8001,8080,8443,10000
#
# PORTS REPORTED ON INCL TOP50 FOUND
# 0,21,22,23,53,68,80,81,82,83,88,123,137,139,161,162,389,443,445,500,1001,1433,1900,2222,2375,3000,3306,3389,4500,5000,5001,5021,5060,5122,5432,5555,5900,6021,6080,6379,7777,8000,8001,8080,8081,8082,8088,8443,8728,8888,9000,9200,9443,10000,17000,27015,27017
#
#
64.62.197.238    #AS6939      2 ports   7777,80                   HURRICANE - Hurricane Electric LLC, US
64.62.197.239    #AS6939      2 ports   10001,1001                HURRICANE - Hurricane Electric LLC, US
64.62.197.23     #AS6939      2 ports   500,8080                  HURRICANE - Hurricane Electric LLC, US
64.62.197.24     #AS6939      2 ports   143,8001                  HURRICANE - Hurricane Electric LLC, US
64.62.197.35     #AS6939      2 ports   10001,3389                HURRICANE - Hurricane Electric LLC, US
64.62.197.37     #AS6939      2 ports   80,8080                   HURRICANE - Hurricane Electric LLC, US
64.62.197.42     #AS6939      2 ports   143,8001                  HURRICANE - Hurricane Electric LLC, US
64.62.197.44     #AS6939      2 ports   1001,8001                 HURRICANE - Hurricane Electric LLC, US
64.62.197.49     #AS6939      2 ports   3389,9090                 HURRICANE - Hurricane Electric LLC, US
64.62.197.52     #AS6939      2 ports   500,7777                  HURRICANE - Hurricane Electric LLC, US
64.62.197.55     #AS6939      2 ports   10001,3389                HURRICANE - Hurricane Electric LLC, US
64.62.197.56     #AS6939      2 ports   110,80                    HURRICANE - Hurricane Electric LLC, US
64.62.197.58     #AS6939      2 ports   5001,80                   HURRICANE - Hurricane Electric LLC, US
64.62.197.5      #AS6939      2 ports   10001,500                 HURRICANE - Hurricane Electric LLC, US
64.62.197.61     #AS6939      2 ports   110,5060                  HURRICANE - Hurricane Electric LLC, US
64.62.197.67     #AS6939      2 ports   500,80                    HURRICANE - Hurricane Electric LLC, US
64.62.197.75     #AS6939      2 ports   22,80                     HURRICANE - Hurricane Electric LLC, US
64.62.197.7      #AS6939      2 ports   500,7777                  HURRICANE - Hurricane Electric LLC, US
64.62.197.80     #AS6939      2 ports   1723,80                   HURRICANE - Hurricane Electric LLC, US
64.62.197.89     #AS6939      2 ports   143,22                    HURRICANE - Hurricane Electric LLC, US
64.62.197.93     #AS6939      2 ports   3389,500                  HURRICANE - Hurricane Electric LLC, US
64.62.197.97     #AS6939      2 ports   0,8080                    HURRICANE - Hurricane Electric LLC, US
64.62.197.9      #AS6939      2 ports   1900,8001                 HURRICANE - Hurricane Electric LLC, US
64.89.161.90     #AS205759    2 ports   22,5122                   GHOSTYNETWORKS - Ghosty Networks LLC, US
64.89.161.91     #AS205759    2 ports   22,5122                   GHOSTYNETWORKS - Ghosty Networks LLC, US
64.89.161.93     #AS205759    2 ports   22,5122                   GHOSTYNETWORKS - Ghosty Networks LLC, US
64.89.162.146    #AS198584    2 ports   22,5122                   PIO-Hosting - PIO-Hosting GmbH, DE
64.89.162.37     #AS198584    2 ports   22,5122                   PIO-Hosting - PIO-Hosting GmbH, DE
64.89.162.38     #AS198584    2 ports   22,5122                   PIO-Hosting - PIO-Hosting GmbH, DE
64.89.162.78     #AS198584    2 ports   1080,8083                 PIO-Hosting - PIO-Hosting GmbH, DE
65.49.1.102      #AS6939      2 ports   1080,80                   HURRICANE - Hurricane Electric LLC, US
65.49.1.103      #AS6939      2 ports   82,9443                   HURRICANE - Hurricane Electric LLC, US
65.49.1.105      #AS6939      2 ports   53,7001                   HURRICANE - Hurricane Electric LLC, US
65.49.1.106      #AS6939      2 ports   2087,8081                 HURRICANE - Hurricane Electric LLC, US
65.49.1.107      #AS6939      2 ports   5001,5060                 HURRICANE - Hurricane Electric LLC, US
65.49.1.121      #AS6939      2 ports   10001,8081                HURRICANE - Hurricane Electric LLC, US
65.49.1.124      #AS6939      2 ports   8006,9200                 HURRICANE - Hurricane Electric LLC, US
65.49.1.125      #AS6939      2 ports   123,8090                  HURRICANE - Hurricane Electric LLC, US
65.49.1.135      #AS6939      2 ports   7777,9200                 HURRICANE - Hurricane Electric LLC, US
65.49.1.139      #AS6939      2 ports   21,8443                   HURRICANE - Hurricane Electric LLC, US
65.49.1.142      #AS6939      2 ports   3306,6379                 HURRICANE - Hurricane Electric LLC, US
65.49.1.148      #AS6939      2 ports   8090,9443                 HURRICANE - Hurricane Electric LLC, US
65.49.1.151      #AS6939      2 ports   5900,7001                 HURRICANE - Hurricane Electric LLC, US
65.49.1.153      #AS6939      2 ports   22,8080                   HURRICANE - Hurricane Electric LLC, US
65.49.1.15       #AS6939      2 ports   137,25                    HURRICANE - Hurricane Electric LLC, US
65.49.1.160      #AS6939      2 ports   27017,80                  HURRICANE - Hurricane Electric LLC, US
65.49.1.165      #AS6939      2 ports   445,9000                  HURRICANE - Hurricane Electric LLC, US
65.49.1.166      #AS6939      2 ports   25,9000                   HURRICANE - Hurricane Electric LLC, US
65.49.1.167      #AS6939      2 ports   5900,9000                 HURRICANE - Hurricane Electric LLC, US
65.49.1.171      #AS6939      2 ports   123,7777                  HURRICANE - Hurricane Electric LLC, US
65.49.1.173      #AS6939      2 ports   123,81                    HURRICANE - Hurricane Electric LLC, US
65.49.1.177      #AS6939      2 ports   500,82                    HURRICANE - Hurricane Electric LLC, US
65.49.1.178      #AS6939      2 ports   123,8080                  HURRICANE - Hurricane Electric LLC, US
65.49.1.181      #AS6939      2 ports   21,500                    HURRICANE - Hurricane Electric LLC, US
65.49.1.182      #AS6939      2 ports   23,8001                   HURRICANE - Hurricane Electric LLC, US
65.49.1.185      #AS6939      2 ports   445,8080                  HURRICANE - Hurricane Electric LLC, US
65.49.1.190      #AS6939      2 ports   123,6080                  HURRICANE - Hurricane Electric LLC, US
65.49.1.193      #AS6939      2 ports   3306,389                  HURRICANE - Hurricane Electric LLC, US
65.49.1.195      #AS6939      2 ports   5432,9000                 HURRICANE - Hurricane Electric LLC, US
65.49.1.196      #AS6939      2 ports   445,9000                  HURRICANE - Hurricane Electric LLC, US
65.49.1.197      #AS6939      2 ports   22,8888                   HURRICANE - Hurricane Electric LLC, US
65.49.1.198      #AS6939      2 ports   123,83                    HURRICANE - Hurricane Electric LLC, US
65.49.1.200      #AS6939      2 ports   8081,8090                 HURRICANE - Hurricane Electric LLC, US
65.49.1.202      #AS6939      2 ports   21,8090                   HURRICANE - Hurricane Electric LLC, US
65.49.1.208      #AS6939      2 ports   7777,8000                 HURRICANE - Hurricane Electric LLC, US
65.49.1.20       #AS6939      2 ports   80,9200                   HURRICANE - Hurricane Electric LLC, US
65.49.1.211      #AS6939      2 ports   27017,5900                HURRICANE - Hurricane Electric LLC, US
65.49.1.216      #AS6939      2 ports   10000,8001                HURRICANE - Hurricane Electric LLC, US
65.49.1.217      #AS6939      2 ports   5000,9000                 HURRICANE - Hurricane Electric LLC, US
65.49.1.219      #AS6939      2 ports   6379,8080                 HURRICANE - Hurricane Electric LLC, US
65.49.1.227      #AS6939      2 ports   3000,80                   HURRICANE - Hurricane Electric LLC, US
65.49.1.229      #AS6939      2 ports   3389,9090                 HURRICANE - Hurricane Electric LLC, US
65.49.1.231      #AS6939      2 ports   80,9090                   HURRICANE - Hurricane Electric LLC, US
65.49.1.236      #AS6939      2 ports   5555,9443                 HURRICANE - Hurricane Electric LLC, US
65.49.1.238      #AS6939      2 ports   82,9443                   HURRICANE - Hurricane Electric LLC, US
65.49.1.239      #AS6939      2 ports   10001,8888                HURRICANE - Hurricane Electric LLC, US
65.49.1.26       #AS6939      2 ports   8081,8888                 HURRICANE - Hurricane Electric LLC, US
65.49.1.27       #AS6939      2 ports   25,8081                   HURRICANE - Hurricane Electric LLC, US
65.49.1.29       #AS6939      2 ports   443,81                    HURRICANE - Hurricane Electric LLC, US
65.49.1.32       #AS6939      2 ports   161,389                   HURRICANE - Hurricane Electric LLC, US
65.49.1.41       #AS6939      2 ports   3389,445                  HURRICANE - Hurricane Electric LLC, US
65.49.1.51       #AS6939      2 ports   137,8888                  HURRICANE - Hurricane Electric LLC, US
65.49.1.53       #AS6939      2 ports   22,389                    HURRICANE - Hurricane Electric LLC, US
65.49.1.56       #AS6939      2 ports   161,22                    HURRICANE - Hurricane Electric LLC, US
65.49.1.59       #AS6939      2 ports   10000,111                 HURRICANE - Hurricane Electric LLC, US
65.49.1.70       #AS6939      2 ports   8081,8088                 HURRICANE - Hurricane Electric LLC, US
65.49.1.71       #AS6939      2 ports   3389,88                   HURRICANE - Hurricane Electric LLC, US
65.49.1.76       #AS6939      2 ports   8001,8090                 HURRICANE - Hurricane Electric LLC, US
65.49.1.81       #AS6939      2 ports   5000,8443                 HURRICANE - Hurricane Electric LLC, US
65.49.1.83       #AS6939      2 ports   137,8000                  HURRICANE - Hurricane Electric LLC, US
65.49.1.91       #AS6939      2 ports   10001,500                 HURRICANE - Hurricane Electric LLC, US
65.49.1.92       #AS6939      2 ports   83,9200                   HURRICANE - Hurricane Electric LLC, US
65.49.20.104     #AS6939      2 ports   5000,8080                 HURRICANE - Hurricane Electric LLC, US
65.49.20.105     #AS6939      2 ports   8001,82                   HURRICANE - Hurricane Electric LLC, US
65.49.20.106     #AS6939      2 ports   80,88                     HURRICANE - Hurricane Electric LLC, US
65.49.20.109     #AS6939      2 ports   80,8090                   HURRICANE - Hurricane Electric LLC, US
65.49.20.113     #AS6939      2 ports   5060,5900                 HURRICANE - Hurricane Electric LLC, US
65.49.20.114     #AS6939      2 ports   123,8888                  HURRICANE - Hurricane Electric LLC, US
65.49.20.115     #AS6939      2 ports   82,88                     HURRICANE - Hurricane Electric LLC, US
65.49.20.117     #AS6939      2 ports   2375,500                  HURRICANE - Hurricane Electric LLC, US
65.49.20.122     #AS6939      2 ports   6080,82                   HURRICANE - Hurricane Electric LLC, US
65.49.20.124     #AS6939      2 ports   111,8001                  HURRICANE - Hurricane Electric LLC, US
65.49.20.125     #AS6939      2 ports   6443,9443                 HURRICANE - Hurricane Electric LLC, US
65.49.20.126     #AS6939      2 ports   25,8088                   HURRICANE - Hurricane Electric LLC, US
65.49.20.71      #AS6939      2 ports   445,9200                  HURRICANE - Hurricane Electric LLC, US
65.49.20.73      #AS6939      2 ports   161,8080                  HURRICANE - Hurricane Electric LLC, US
65.49.20.76      #AS6939      2 ports   22,23                     HURRICANE - Hurricane Electric LLC, US
65.49.20.93      #AS6939      2 ports   6080,8006                 HURRICANE - Hurricane Electric LLC, US
65.49.20.94      #AS6939      2 ports   10000,8000                HURRICANE - Hurricane Electric LLC, US
65.49.20.99      #AS6939      2 ports   3306,8443                 HURRICANE - Hurricane Electric LLC, US
66.132.172.107   #AS398324    2 ports   5900,6021                 CENSYS-ARIN-01 - Censys, Inc., US
66.132.172.111   #AS398324    2 ports   111,54443                 CENSYS-ARIN-01 - Censys, Inc., US
66.132.172.132   #AS398324    2 ports   123,54443                 CENSYS-ARIN-01 - Censys, Inc., US
66.132.172.133   #AS398324    2 ports   443,54443                 CENSYS-ARIN-01 - Censys, Inc., US
66.132.172.141   #AS398324    2 ports   443,6080                  CENSYS-ARIN-01 - Censys, Inc., US
66.132.172.177   #AS398324    2 ports   5021,54443                CENSYS-ARIN-01 - Censys, Inc., US
66.132.172.180   #AS398324    2 ports   54443,8080                CENSYS-ARIN-01 - Censys, Inc., US
66.132.172.181   #AS398324    2 ports   123,80                    CENSYS-ARIN-01 - Censys, Inc., US
66.132.172.182   #AS398324    2 ports   5021,54322                CENSYS-ARIN-01 - Censys, Inc., US
66.132.172.190   #AS398324    2 ports   54443,8082                CENSYS-ARIN-01 - Censys, Inc., US
66.132.172.193   #AS398324    2 ports   22,6021                   CENSYS-ARIN-01 - Censys, Inc., US
66.132.172.198   #AS398324    2 ports   54322,6021                CENSYS-ARIN-01 - Censys, Inc., US
66.132.172.201   #AS398324    2 ports   123,6080                  CENSYS-ARIN-01 - Censys, Inc., US
66.132.172.211   #AS398324    2 ports   111,54322                 CENSYS-ARIN-01 - Censys, Inc., US
66.132.172.214   #AS398324    2 ports   53,54443                  CENSYS-ARIN-01 - Censys, Inc., US
66.132.172.223   #AS398324    2 ports   5021,6021                 CENSYS-ARIN-01 - Censys, Inc., US
66.132.172.238   #AS398324    2 ports   21,2375                   CENSYS-ARIN-01 - Censys, Inc., US
66.132.172.33    #AS398324    2 ports   123,6080                  CENSYS-ARIN-01 - Censys, Inc., US
66.132.172.35    #AS398324    2 ports   53,8080                   CENSYS-ARIN-01 - Censys, Inc., US
66.132.172.37    #AS398324    2 ports   54322,6080                CENSYS-ARIN-01 - Censys, Inc., US
66.132.172.41    #AS398324    2 ports   443,6021                  CENSYS-ARIN-01 - Censys, Inc., US
66.132.172.42    #AS398324    2 ports   123,6021                  CENSYS-ARIN-01 - Censys, Inc., US
66.132.172.43    #AS398324    2 ports   54443,9443                CENSYS-ARIN-01 - Censys, Inc., US
66.132.172.47    #AS398324    2 ports   500,7547                  CENSYS-ARIN-01 - Censys, Inc., US
66.132.172.96    #AS398324    2 ports   500,6080                  CENSYS-ARIN-01 - Censys, Inc., US
66.132.186.175   #AS398324    2 ports   54443,9443                CENSYS-ARIN-01 - Censys, Inc., US
66.132.186.179   #AS398324    2 ports   5021,53                   CENSYS-ARIN-01 - Censys, Inc., US
66.132.186.185   #AS398324    2 ports   5021,54443                CENSYS-ARIN-01 - Censys, Inc., US
66.132.186.195   #AS398324    2 ports   5021,9443                 CENSYS-ARIN-01 - Censys, Inc., US
66.132.186.198   #AS398324    2 ports   53,6021                   CENSYS-ARIN-01 - Censys, Inc., US
66.132.186.213   #AS398324    2 ports   5000,8082                 CENSYS-ARIN-01 - Censys, Inc., US
66.132.195.100   #AS398324    2 ports   8080,9443                 CENSYS-ARIN-01 - Censys, Inc., US
66.132.195.101   #AS398324    2 ports   54443,9443                CENSYS-ARIN-01 - Censys, Inc., US
66.132.195.104   #AS398324    2 ports   10001,111                 CENSYS-ARIN-01 - Censys, Inc., US
66.132.195.109   #AS398324    2 ports   5021,53                   CENSYS-ARIN-01 - Censys, Inc., US
66.132.195.110   #AS398324    2 ports   54443,8083                CENSYS-ARIN-01 - Censys, Inc., US
66.132.195.125   #AS398324    2 ports   443,6021                  CENSYS-ARIN-01 - Censys, Inc., US
66.132.195.126   #AS398324    2 ports   6021,8080                 CENSYS-ARIN-01 - Censys, Inc., US
66.132.195.32    #AS398324    2 ports   123,6080                  CENSYS-ARIN-01 - Censys, Inc., US
66.132.195.38    #AS398324    2 ports   54322,80                  CENSYS-ARIN-01 - Censys, Inc., US
66.132.195.39    #AS398324    2 ports   54443,8008                CENSYS-ARIN-01 - Censys, Inc., US
66.132.195.43    #AS398324    2 ports   53,6080                   CENSYS-ARIN-01 - Censys, Inc., US
66.132.195.45    #AS398324    2 ports   22,443                    CENSYS-ARIN-01 - Censys, Inc., US
66.132.195.61    #AS398324    2 ports   80,9443                   CENSYS-ARIN-01 - Censys, Inc., US
66.132.195.73    #AS398324    2 ports   111,80                    CENSYS-ARIN-01 - Censys, Inc., US
