192.175.48.1/32 #AS58 SSC-299-Z-58 - Shared Services Canada, CA - !!ASN BGP NULL OR PRIVATE PREFIX!! - Using prisoner.iana.org to retain ASN info
198.154.31.0/24 #AS55124 E-COMM-911 - E-Comm 9-1-1, CA
216.183.107.0/24 #AS55124 E-COMM-911 - E-Comm 9-1-1, CA
162.222.136.0/22 #AS55130 PDSI - Provision Data Systems Inc., CA
192.175.48.1/32 #AS55149 THUNDER-NETWORK - THUNDER NETWORK LTD., CA - !!ASN BGP NULL OR PRIVATE PREFIX!! - Using prisoner.iana.org to retain ASN info
192.175.48.1/32 #AS55162 SNIPER-SLAVE-LAKE-AB - Sniper Satellite & Comunications LTD, CA - !!ASN BGP NULL OR PRIVATE PREFIX!! - Using prisoner.iana.org to retain ASN info
162.210.224.0/22 #AS55172 LUNR - 9217-0182 Quebec inc., CA
192.175.48.1/32 #AS55176 CANIX-MONTREAL-IXP - CANIX Solutions & Services, CA - !!ASN BGP NULL OR PRIVATE PREFIX!! - Using prisoner.iana.org to retain ASN info
149.112.126.0/24 #AS55195 CIRA-CLOUD1 - CIRA Canadian Internet Registration Authority Autorit Canadienne pour les enregistrements Internet, CA
149.112.160.0/24 #AS55195 CIRA-CLOUD1 - CIRA Canadian Internet Registration Authority Autorit Canadienne pour les enregistrements Internet, CA
149.112.162.0/24 #AS55195 CIRA-CLOUD1 - CIRA Canadian Internet Registration Authority Autorit Canadienne pour les enregistrements Internet, CA
161.232.0.0/16 #AS55195 CIRA-CLOUD1 - CIRA Canadian Internet Registration Authority Autorit Canadienne pour les enregistrements Internet, CA
162.219.48.0/24 #AS55195 CIRA-CLOUD1 - CIRA Canadian Internet Registration Authority Autorit Canadienne pour les enregistrements Internet, CA
162.219.51.0/24 #AS55195 CIRA-CLOUD1 - CIRA Canadian Internet Registration Authority Autorit Canadienne pour les enregistrements Internet, CA
162.219.54.0/24 #AS55195 CIRA-CLOUD1 - CIRA Canadian Internet Registration Authority Autorit Canadienne pour les enregistrements Internet, CA
185.159.197.0/24 #AS55195 CIRA-CLOUD1 - CIRA Canadian Internet Registration Authority Autorit Canadienne pour les enregistrements Internet, CA
194.0.46.0/24 #AS55195 CIRA-CLOUD1 - CIRA Canadian Internet Registration Authority Autorit Canadienne pour les enregistrements Internet, CA
199.4.144.0/24 #AS55195 CIRA-CLOUD1 - CIRA Canadian Internet Registration Authority Autorit Canadienne pour les enregistrements Internet, CA
199.253.251.0/24 #AS55195 CIRA-CLOUD1 - CIRA Canadian Internet Registration Authority Autorit Canadienne pour les enregistrements Internet, CA
192.175.48.1/32 #AS55197 MATRIXIT - MatrixIT, CA - !!ASN BGP NULL OR PRIVATE PREFIX!! - Using prisoner.iana.org to retain ASN info
104.152.152.0/22 #AS55220 KIX - KIX MEDIA INC, CA
162.211.96.0/22 #AS55222 9219-1568QUEBEC-NET7777 - 9219-1568 Quebec Inc., CA
162.211.100.0/23 #AS55222 9219-1568QUEBEC-NET7777 - 9219-1568 Quebec Inc., CA
162.211.102.0/24 #AS55222 9219-1568QUEBEC-NET7777 - 9219-1568 Quebec Inc., CA
185.80.124.0/22 #AS55222 9219-1568QUEBEC-NET7777 - 9219-1568 Quebec Inc., CA
206.28.177.0/24 #AS55222 9219-1568QUEBEC-NET7777 - 9219-1568 Quebec Inc., CA
192.175.48.1/32 #AS55235 CRONOMAGIC-2 - Cronomagic Canada Inc., CA - !!ASN BGP NULL OR PRIVATE PREFIX!! - Using prisoner.iana.org to retain ASN info
72.46.80.0/22 #AS55254 WAVEDIRECT-CDN - WaveDirect Telecommunications, CA
104.37.112.0/22 #AS55254 WAVEDIRECT-CDN - WaveDirect Telecommunications, CA
162.211.184.0/22 #AS55254 WAVEDIRECT-CDN - WaveDirect Telecommunications, CA
168.100.192.0/19 #AS55254 WAVEDIRECT-CDN - WaveDirect Telecommunications, CA
172.96.20.0/22 #AS55254 WAVEDIRECT-CDN - WaveDirect Telecommunications, CA
205.201.30.0/23 #AS55254 WAVEDIRECT-CDN - WaveDirect Telecommunications, CA
205.220.192.0/20 #AS55254 WAVEDIRECT-CDN - WaveDirect Telecommunications, CA
216.10.232.0/23 #AS55254 WAVEDIRECT-CDN - WaveDirect Telecommunications, CA
162.210.180.0/22 #AS55267 MIDRANGE-AS - Mid-Range Computer Group Inc., CA
162.211.232.0/23 #AS55271 ZIRO - ZIRO Technologies Inc., CA
192.175.48.1/32 #AS55275 CANFONE - Canfone.com Inc., CA - !!ASN BGP NULL OR PRIVATE PREFIX!! - Using prisoner.iana.org to retain ASN info
38.75.194.0/24 #AS55285 SERVERSIDE - Serverside.com, CA
64.255.10.0/23 #AS55285 SERVERSIDE - Serverside.com, CA
115.42.46.0/24 #AS55285 SERVERSIDE - Serverside.com, CA
136.175.187.0/24 #AS55285 SERVERSIDE - Serverside.com, CA
164.152.122.0/24 #AS55285 SERVERSIDE - Serverside.com, CA
172.82.89.0/24 #AS55285 SERVERSIDE - Serverside.com, CA
185.244.1.0/24 #AS55285 SERVERSIDE - Serverside.com, CA
198.73.56.0/23 #AS55285 SERVERSIDE - Serverside.com, CA
216.245.176.0/23 #AS55285 SERVERSIDE - Serverside.com, CA
23.26.0.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.0.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.16.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.19.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.20.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.22.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.24.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.32.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.40.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.43.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.44.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.48.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.64.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.80.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.84.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.86.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.88.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.90.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.92.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.101.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.107.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.109.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.110.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.119.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.122.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.125.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.229.126.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.236.128.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.236.130.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.236.132.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.236.136.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.236.141.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.236.142.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.236.144.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.236.160.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.236.176.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.236.182.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.236.184.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.236.192.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.236.195.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.236.196.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.236.200.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.236.208.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.236.224.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.236.247.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.236.249.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
23.236.255.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
38.15.128.0/19 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
38.62.224.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
38.148.128.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
38.154.0.0/17 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
38.154.128.0/18 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
38.154.192.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
38.154.200.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
38.154.204.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
38.154.206.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
38.154.209.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
38.154.210.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
38.154.212.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
38.154.216.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
38.154.224.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
38.154.228.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
38.154.232.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
38.154.240.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
45.115.30.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
66.93.9.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
67.217.254.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
67.220.178.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
68.209.48.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
68.209.52.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
68.209.55.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
68.209.56.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
69.4.80.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
69.58.0.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
69.58.8.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
69.58.12.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
69.58.14.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
72.57.78.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
72.57.80.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
72.57.96.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
72.57.102.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
72.57.104.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
74.205.240.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
107.151.24.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
148.59.129.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.0.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.16.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.21.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.22.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.24.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.28.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.54.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.56.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.64.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.72.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.76.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.78.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.80.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.96.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.112.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.114.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.116.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.120.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.128.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.130.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.132.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.136.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.138.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.140.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.144.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.160.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.168.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.174.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.176.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.180.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.182.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.184.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.192.0/19 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.224.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
152.232.240.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
154.12.160.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
154.30.192.0/19 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
154.30.224.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
154.30.232.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
154.30.238.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
154.30.240.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
161.115.224.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
162.251.119.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
166.1.227.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
168.235.148.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
172.245.0.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
172.245.48.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
172.245.160.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
172.245.164.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
172.245.166.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
172.245.172.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
172.245.175.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
172.245.188.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
172.245.192.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
172.245.198.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
172.245.200.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
173.209.232.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
173.225.170.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.3.65.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.3.66.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.3.69.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.3.71.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.3.74.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.3.77.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.3.78.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.3.200.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.67.255.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.157.51.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.157.52.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.157.56.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.186.128.0/19 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.186.160.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.186.176.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.186.184.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.186.186.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.186.188.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.198.96.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.198.112.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.198.121.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.198.122.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.198.124.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.210.128.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.210.153.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.210.156.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.210.222.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.210.224.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.227.150.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.227.156.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.241.64.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.241.80.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.241.84.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.241.86.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.241.88.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.241.96.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.241.104.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.241.108.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.241.110.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
192.241.112.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
195.184.232.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
195.184.237.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
198.20.160.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
198.20.168.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
198.20.170.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
198.20.172.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
198.20.176.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
198.23.162.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
198.46.164.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
198.154.80.0/21 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
198.154.88.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
198.154.92.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
198.154.95.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
198.245.64.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
204.8.237.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.46.2.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.0.0/19 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.32.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.48.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.50.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.53.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.54.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.56.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.60.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.72.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.74.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.76.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.78.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.96.0/22 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.112.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.136.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.138.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.142.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.146.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.148.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.176.0/20 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.192.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.194.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.228.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.242.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.244.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.127.252.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.205.193.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.205.194.0/23 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.205.196.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.205.198.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.205.223.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
209.234.253.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
212.47.85.0/24 #AS55286 SERVER-MANIA - B2 Net Solutions Inc., CA
103.246.200.0/24 #AS55721 BL-AP Blackberry Limited, CA
192.175.48.1/32 #AS57147 TM-1512-57147 - Tradelogiq Markets Inc., CA - !!ASN BGP NULL OR PRIVATE PREFIX!! - Using prisoner.iana.org to retain ASN info
44.30.29.0/24 #AS60900 SSMIDGETECHNOLOGIES Ssmidge Technologies, CA
170.39.49.0/24 #AS60900 SSMIDGETECHNOLOGIES Ssmidge Technologies, CA
23.168.88.0/24 #AS61003 GLOBALTELEHOST, CA
216.152.146.0/24 #AS61003 GLOBALTELEHOST, CA
185.10.208.0/22 #AS61316 IPROSRV, CA
193.33.212.0/23 #AS61316 IPROSRV, CA
195.85.249.0/24 #AS62153 DOTIDEA, CA
45.38.85.0/24 #AS62160 GM-AS, CA
45.38.86.0/24 #AS62160 GM-AS, CA
45.38.90.0/24 #AS62160 GM-AS, CA
45.38.96.0/23 #AS62160 GM-AS, CA
45.38.102.0/24 #AS62160 GM-AS, CA
45.39.19.0/24 #AS62160 GM-AS, CA
45.39.20.0/24 #AS62160 GM-AS, CA
45.39.26.0/24 #AS62160 GM-AS, CA
45.39.30.0/23 #AS62160 GM-AS, CA
45.39.39.0/24 #AS62160 GM-AS, CA
78.108.176.0/20 #AS62160 GM-AS, CA
82.21.235.0/24 #AS62160 GM-AS, CA
82.22.237.0/24 #AS62160 GM-AS, CA
82.23.210.0/24 #AS62160 GM-AS, CA
82.26.214.0/24 #AS62160 GM-AS, CA
82.27.237.0/24 #AS62160 GM-AS, CA
82.29.218.0/24 #AS62160 GM-AS, CA
92.112.213.0/24 #AS62160 GM-AS, CA
92.112.216.0/24 #AS62160 GM-AS, CA
92.112.222.0/24 #AS62160 GM-AS, CA
92.112.227.0/24 #AS62160 GM-AS, CA
92.112.235.0/24 #AS62160 GM-AS, CA
92.112.238.0/24 #AS62160 GM-AS, CA
94.198.224.0/21 #AS62160 GM-AS, CA
94.198.240.0/21 #AS62160 GM-AS, CA
104.252.50.0/24 #AS62160 GM-AS, CA
104.252.65.0/24 #AS62160 GM-AS, CA
104.252.71.0/24 #AS62160 GM-AS, CA
104.252.93.0/24 #AS62160 GM-AS, CA
104.252.113.0/24 #AS62160 GM-AS, CA
104.252.115.0/24 #AS62160 GM-AS, CA
104.253.69.0/24 #AS62160 GM-AS, CA
104.253.80.0/23 #AS62160 GM-AS, CA
104.253.87.0/24 #AS62160 GM-AS, CA
104.253.92.0/23 #AS62160 GM-AS, CA
5.181.164.0/22 #AS62164 HEYMMAN-2, CA
23.129.232.0/24 #AS62164 HEYMMAN-2, CA
23.140.88.0/24 #AS62164 HEYMMAN-2, CA
23.142.24.0/24 #AS62164 HEYMMAN-2, CA
45.11.88.0/22 #AS62164 HEYMMAN-2, CA
45.81.151.0/24 #AS62164 HEYMMAN-2, CA
66.92.249.0/24 #AS62164 HEYMMAN-2, CA
74.118.172.0/24 #AS62164 HEYMMAN-2, CA
84.32.5.0/24 #AS62164 HEYMMAN-2, CA
88.216.99.0/24 #AS62164 HEYMMAN-2, CA
107.172.33.0/24 #AS62164 HEYMMAN-2, CA
185.149.232.0/22 #AS62164 HEYMMAN-2, CA
185.202.174.0/24 #AS62164 HEYMMAN-2, CA
185.215.151.0/24 #AS62164 HEYMMAN-2, CA
